,PI,Expedition,OS region,Reference,URL ref,Method comm,Date/Time,Station,Latitude,Longitude,Depth water [m],Perc [%],Inc dur [h],CaCO3 prod C [mmol/m**3/day],CaCO3 prod C std dev [±],PP C [mmol/m**3/day],PP C std dev [±],coccolith_count,ehux_count
1288,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-25T00:00,4201,-39.367,-42.31,46.52,3.55,24.0,0.01,0.0,0.08,0.01,62.17,
1289,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-25T00:00,4201,-39.367,-42.31,56.88,1.93,24.0,0.0,0.0,0.12,0.01,103.1,
1290,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-26T00:00,4601,-42.211999999999996,-41.213,9.71,36.5,24.0,0.01,0.0,0.36,0.01,36.07,
1291,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-26T00:00,4601,-42.211999999999996,-41.213,17.05,21.1,24.0,0.0,0.0,0.28,0.03,45.53,
1292,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-26T00:00,4601,-42.211999999999996,-41.213,23.06,11.7,24.0,0.01,0.0,0.26,0.02,73.61,
1293,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-26T00:00,4601,-42.211999999999996,-41.213,36.26,3.55,24.0,0.01,0.0,0.23,0.03,61.04,
1294,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-26T00:00,4601,-42.211999999999996,-41.213,41.91,1.93,24.0,0.0,0.0,0.09,0.01,108.62,
1295,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-27T00:00,4901,-44.345,-40.343,12.45,36.5,24.0,0.06,0.02,0.52,0.09,36.07,
1296,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-27T00:00,4901,-44.345,-40.343,18.59,21.1,24.0,0.07,0.01,0.44,0.05,426.68,
1297,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-27T00:00,4901,-44.345,-40.343,27.49,11.7,24.0,0.04,0.01,0.25,0.07,114.7,
1298,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-27T00:00,4901,-44.345,-40.343,42.24,3.55,24.0,0.03,0.01,0.14,0.05,140.41,
1299,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-27T00:00,4901,-44.345,-40.343,48.25,1.93,24.0,0.01,0.0,0.06,0.02,110.14,
1300,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-27T00:00,4901,-44.345,-40.343,73.62,0.28,24.0,0.0,0.0,0.02,0.01,223.67,
1301,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-28T00:00,5401,-47.97,-39.249,13.84,36.5,24.0,0.11,0.01,0.63,0.14,603.5,
1302,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-28T00:00,5401,-47.97,-39.249,19.88,21.1,24.0,0.1,0.02,0.52,0.03,670.82,
1303,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-28T00:00,5401,-47.97,-39.249,28.3,11.7,24.0,0.08,0.02,0.44,0.02,373.06,
1304,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-28T00:00,5401,-47.97,-39.249,43.97,3.55,24.0,0.05,0.0,0.28,0.03,568.11,
1305,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-28T00:00,5401,-47.97,-39.249,52.07,1.93,24.0,0.02,0.02,0.11,0.01,337.88,
1306,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-28T00:00,5401,-47.97,-39.249,76.28,0.28,24.0,0.0,0.0,0.02,0.0,252.7,
1307,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-29T00:00,5901,-51.363,-37.845,10.92,36.5,24.0,0.02,0.0,1.0,0.09,482.03,
1308,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-29T00:00,5901,-51.363,-37.845,16.52,21.1,24.0,0.01,0.0,0.71,0.03,488.3,
1309,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-29T00:00,5901,-51.363,-37.845,23.27,11.7,24.0,0.01,0.0,0.57,0.01,392.14,
1310,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-29T00:00,5901,-51.363,-37.845,34.88,3.55,24.0,0.0,0.0,0.25,0.03,709.82,
1311,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-29T00:00,5901,-51.363,-37.845,60.82,0.28,24.0,0.0,0.0,0.02,0.01,397.28,
1312,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-30T00:00,6201,-53.521,-36.379,9.28,36.5,24.0,0.01,0.0,3.88,0.32,122.51,
1313,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-30T00:00,6201,-53.521,-36.379,14.74,21.1,24.0,0.01,0.0,2.74,0.09,137.5,
1314,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-30T00:00,6201,-53.521,-36.379,20.37,11.7,24.0,0.01,0.0,2.07,0.32,163.15,
1315,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-30T00:00,6201,-53.521,-36.379,33.21,3.55,24.0,0.0,0.0,0.95,0.08,113.68,
1316,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-30T00:00,6201,-53.521,-36.379,38.95,1.93,24.0,0.0,0.0,0.37,0.08,142.06,
1317,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-30T00:00,6201,-53.521,-36.379,57.63,0.28,24.0,0.0,0.0,0.03,0.01,90.07,
1318,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-31T00:00,6501,-55.675,-35.141999999999996,9.6,36.5,24.0,0.01,0.0,0.65,0.04,194.27,
1319,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-31T00:00,6501,-55.675,-35.141999999999996,16.94,21.1,24.0,0.01,0.0,0.5,0.06,207.39,
1320,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-31T00:00,6501,-55.675,-35.141999999999996,23.01,11.7,24.0,0.01,0.0,0.38,0.09,182.97,
1321,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-01-31T00:00,6501,-55.675,-35.141999999999996,36.07,3.55,24.0,0.01,0.0,0.25,0.01,168.48,
1322,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-01T00:00,7001,-59.251000000000005,-33.15,15.83,36.5,24.0,0.0,0.0,0.16,0.0,24.68,
1323,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-01T00:00,7001,-59.251000000000005,-33.15,25.6,21.1,24.0,0.0,0.0,0.14,0.0,53.98,
1324,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-01T00:00,7001,-59.251000000000005,-33.15,37.1,11.7,24.0,0.0,0.0,0.13,0.01,35.34,
1325,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-02T00:00,7301,-59.093999999999994,-30.410999999999998,17.28,36.5,24.0,0.0,0.0,0.31,0.02,55.21,
1326,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-03T00:00,7701,-57.28,-25.983,17.51,36.5,24.0,0.0,0.0,1.19,0.24,219.17,
1327,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-03T00:00,7701,-57.28,-25.983,25.81,21.1,24.0,0.0,0.0,1.07,0.21,224.13,
1328,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-03T00:00,7701,-57.28,-25.983,36.75,11.7,24.0,0.0,0.0,1.01,0.09,135.03,
1329,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-03T00:00,7701,-57.28,-25.983,55.86,3.55,24.0,0.0,0.0,0.23,0.02,93.53,
1330,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-04T00:00,8001,-55.937,-22.831999999999997,16.39,36.5,24.0,0.03,0.0,0.44,0.01,308.62,
1331,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-04T00:00,8001,-55.937,-22.831999999999997,25.51,21.1,24.0,0.03,0.01,0.4,0.03,319.32,
1332,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-04T00:00,8001,-55.937,-22.831999999999997,34.83,11.7,24.0,0.02,0.0,0.33,0.02,376.87,
1333,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-04T00:00,8001,-55.937,-22.831999999999997,53.29,3.55,24.0,0.01,0.0,0.22,0.03,307.75,
1334,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-04T00:00,8001,-55.937,-22.831999999999997,63.59,1.93,24.0,0.01,0.0,0.11,0.02,394.61,
1335,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-05T00:00,8501,-53.648,-17.753,12.79,36.5,24.0,0.01,0.0,1.28,0.02,123.76,
1336,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-05T00:00,8501,-53.648,-17.753,19.02,21.1,24.0,0.01,0.0,1.16,0.11,67.58,
1337,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-05T00:00,8501,-53.648,-17.753,26.96,11.7,24.0,0.01,0.0,1.0,0.09,94.86,
1338,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-05T00:00,8501,-53.648,-17.753,40.48,3.55,24.0,0.01,0.0,0.7,0.13,140.93,
1339,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-06T00:00,8801,-52.283,-14.808,11.78,36.5,24.0,0.0,0.0,1.5,0.81,142.42,
1340,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-06T00:00,8801,-52.283,-14.808,17.86,21.1,24.0,0.0,0.0,1.06,0.5,163.12,
1341,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-06T00:00,8801,-52.283,-14.808,25.74,11.7,24.0,0.0,0.0,0.74,0.07,182.57,
1342,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-06T00:00,8801,-52.283,-14.808,46.83,1.93,24.0,0.0,0.02,0.05,0.01,214.45,
1343,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-06T00:00,8901,-51.858999999999995,-13.87,150.0,0.28,24.0,0.0,0.13,1.45,0.22,118.16,
1344,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-07T00:00,9201,-50.4,-10.8,10.65,36.5,24.0,0.01,0.0,0.76,0.07,280.99,
1345,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-07T00:00,9201,-50.4,-10.8,16.09,21.1,24.0,0.01,0.0,0.64,0.09,253.71,
1346,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-07T00:00,9201,-50.4,-10.8,22.21,11.7,24.0,0.0,0.0,0.55,0.06,141.28,
1347,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-07T00:00,9201,-50.4,-10.8,33.15,3.55,24.0,0.0,0.0,0.47,0.03,235.64,
1348,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-07T00:00,9201,-50.4,-10.8,38.95,1.93,24.0,0.0,0.0,0.25,0.04,205.03,
1349,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-08T00:00,9601,-48.571000000000005,-7.513,8.34,36.5,24.0,0.0,0.0,1.72,0.34,235.2,
1350,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-08T00:00,9601,-48.571000000000005,-7.513,12.97,21.1,24.0,0.0,0.0,1.27,0.15,253.22,
1351,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-08T00:00,9601,-48.571000000000005,-7.513,17.96,11.7,24.0,0.0,0.0,0.95,0.08,181.96,
1352,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-08T00:00,9601,-48.571000000000005,-7.513,28.67,3.55,24.0,0.0,0.0,0.65,0.06,205.15,
1353,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-08T00:00,9601,-48.571000000000005,-7.513,33.12,1.93,24.0,0.0,0.0,0.27,0.03,155.43,
1354,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-08T00:00,9601,-48.571000000000005,-7.513,50.25,0.28,24.0,0.0,0.0,0.03,0.01,136.53,
1355,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-09T00:00,10101,-46.306000000000004,-3.213,13.07,36.5,24.0,0.0,0.0,0.63,0.01,89.99,
1356,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-09T00:00,10101,-46.306000000000004,-3.213,20.99,21.1,24.0,0.0,0.0,0.42,0.05,26.63,
1357,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-09T00:00,10101,-46.306000000000004,-3.213,28.94,11.7,24.0,0.0,0.0,0.27,0.01,,
1358,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-09T00:00,10101,-46.306000000000004,-3.213,45.93,3.55,24.0,0.0,0.0,0.18,0.03,46.88,
1359,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-09T00:00,10101,-46.306000000000004,-3.213,54.51,1.93,24.0,0.0,0.0,0.08,0.01,40.97,
1360,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-09T00:00,10101,-46.306000000000004,-3.213,81.44,0.28,24.0,0.0,0.0,0.02,0.01,77.57,
1361,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-10T00:00,10401,-44.903999999999996,-0.6809999999999999,13.81,36.5,24.0,0.0,0.0,0.26,0.09,297.48,
1362,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-10T00:00,10401,-44.903999999999996,-0.6809999999999999,21.53,21.1,24.0,0.01,0.0,0.45,0.02,247.59,
1363,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-10T00:00,10401,-44.903999999999996,-0.6809999999999999,29.06,11.7,24.0,0.01,0.0,0.43,0.08,76.56,
1364,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-10T00:00,10401,-44.903999999999996,-0.6809999999999999,45.62,3.55,24.0,0.0,0.0,0.19,0.02,37.56,
1365,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-10T00:00,10401,-44.903999999999996,-0.6809999999999999,53.45,1.93,24.0,0.0,0.0,0.12,0.01,31.34,
1366,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-10T00:00,10401,-44.903999999999996,-0.6809999999999999,78.56,0.28,24.0,0.0,0.0,0.06,0.01,34.74,
1367,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-11T00:00,10901,-42.632,3.335,10.62,36.5,24.0,0.0,0.0,0.45,0.07,53.23,
1368,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-11T00:00,10901,-42.632,3.335,16.65,21.1,24.0,0.0,0.0,0.36,0.02,23.87,
1369,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-11T00:00,10901,-42.632,3.335,23.8,11.7,24.0,0.0,0.0,0.29,0.08,60.15,
1370,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-11T00:00,10901,-42.632,3.335,43.64,1.93,24.0,0.0,0.0,0.05,0.01,80.19,
1371,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11301,-40.78,6.441,17.53,21.1,24.0,0.0,0.0,0.56,0.04,66.78,
1372,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11301,-40.78,6.441,24.85,11.7,24.0,0.0,0.0,0.39,0.06,60.68,
1373,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11301,-40.78,6.441,38.51,3.55,24.0,0.0,0.0,0.27,0.03,59.97,
1374,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11301,-40.78,6.441,46.28,1.93,24.0,0.0,0.0,0.12,0.03,36.18,
1375,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11401,-40.319,7.221,3.8,55.0,24.0,0.0,0.0,0.68,0.05,96.87,
1376,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11701,-38.965,9.487,10.88,36.5,24.0,0.01,0.0,0.49,0.1,94.86,
1377,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11701,-38.965,9.487,15.51,21.1,24.0,0.0,0.0,0.33,0.05,45.8,
1378,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11701,-38.965,9.487,22.72,11.7,24.0,0.0,0.0,0.38,0.12,146.16,
1379,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11701,-38.965,9.487,35.4,3.55,24.0,0.0,0.0,0.35,0.04,74.73,
1380,Balch,MV1011,Southern Ocean - Atlantic,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2011-02-12T00:00,11701,-38.965,9.487,41.19,1.93,24.0,0.0,0.0,0.15,0.03,61.6,
1381,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-21T00:00,501,-37.089,39.477,13.452,36.5,24.0,0.01,0.0,0.21,0.01,35.97,
1382,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-21T00:00,501,-37.089,39.477,20.296,21.1,24.0,0.01,0.0,0.13,0.01,,
1383,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-21T00:00,501,-37.089,39.477,28.558000000000003,11.7,24.0,0.0,0.0,0.13,0.03,19.53,
1384,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-21T00:00,501,-37.089,39.477,44.763999999999996,3.55,24.0,0.0,0.0,0.07,0.01,28.61,
1385,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-21T00:00,501,-37.089,39.477,52.121,1.93,24.0,0.01,0.0,0.06,0.01,,
1386,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-21T00:00,501,-37.089,39.477,78.028,0.28,24.0,0.0,0.01,0.03,0.0,19.14,
1387,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-22T00:00,701,-37.909,40.464,10.967,36.5,24.0,0.01,0.01,0.17,0.02,,
1388,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-22T00:00,701,-37.909,40.464,25.285999999999998,11.7,24.0,0.0,0.0,0.12,0.01,,
1389,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-22T00:00,701,-37.909,40.464,38.051,3.55,24.0,0.0,0.01,0.07,0.02,19.07,
1390,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-22T00:00,701,-37.909,40.464,44.571999999999996,1.93,24.0,0.01,0.01,0.13,0.02,18.99,
1391,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-23T00:00,1301,-40.355,43.497,16.660999999999998,36.5,24.0,0.0,0.0,0.1,0.01,42.09,
1392,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-23T00:00,1301,-40.355,43.497,35.431999999999995,11.7,24.0,0.0,0.0,0.05,0.0,81.35,
1393,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-23T00:00,1301,-40.355,43.497,55.99100000000001,3.55,24.0,0.0,0.0,0.04,0.0,36.11,
1394,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-23T00:00,1301,-40.355,43.497,65.015,1.93,24.0,0.0,0.0,0.02,0.0,55.33,
1395,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-24T00:00,1701,-42.031000000000006,45.556000000000004,23.267,36.5,24.0,0.0,0.0,0.45,0.17,,
1396,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-24T00:00,1701,-42.031000000000006,45.556000000000004,36.399,21.1,24.0,0.0,0.0,0.2,0.02,18.84,
1397,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-24T00:00,1701,-42.031000000000006,45.556000000000004,46.168,11.7,24.0,0.0,0.0,0.11,0.01,43.29,
1398,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-24T00:00,1701,-42.031000000000006,45.556000000000004,61.81100000000001,3.55,24.0,0.0,0.0,0.04,0.0,19.37,
1399,Balch,RR1202,Southern Ocean - Indian,"Balch et al., 2016",doi:10.1002/2016GB005414,MDT,2012-02-25T00:00,2201,-44.108999999999995,48.178999999999995,14.497,36.5,24.0,0.02,0.01,0.56,0.03,19.22,
